ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,URBANICITY,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,CLAIM_FLAG,CLM_AMT
115247834,0,31-Jan-63,36,0,11,"$26,820 ",No,"$172,039 ",Yes,M,High School,Clerical,Highly Rural/ Rural,70,Private,"$14,730 ",3,Minivan,$0 ,0,No,2,1,0,$0 
723729141,0,17-Jun-40,59,1,15,"$67,486 ",No,"$271,840 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,17,Private,"$19,660 ",4,SUV,"$4,256 ",3,No,5,14,0,$0 
610877471,0,19-Aug-45,54,0,14,"$35,638 ",No,"$188,539 ",Yes,F,PhD,Doctor,Highly Urban/ Urban,34,Private,"$10,460 ",6,SUV,$0 ,0,No,0,10,0,$0 
667691307,0,18-Aug-39,60,0,,"$32,607 ",No,"$176,839 ",No,M,High School,Professional,Highly Urban/ Urban,31,Private,"$23,360 ",4,Minivan,$0 ,0,No,0,,1,"$5,069 "
249889271,0,10-Oct-38,61,0,14,"$121,688 ",No,"$378,194 ",Yes,F,Masters,Lawyer,Highly Rural/ Rural,63,Private,"$14,340 ",11,Sports Car,$0 ,0,No,0,7,0,$0 
410196095,0,1-Apr-47,52,0,8,"$83,171 ",No,"$292,802 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,27,Private,"$24,160 ",7,Minivan,$0 ,0,No,0,5,0,$0 
2034339,0,3-Jul-62,37,0,12,"$38,575 ",No,"$180,148 ",Yes,F,<High School,Blue Collar,Highly Urban/ Urban,44,Private,"$26,340 ",6,SUV,$0 ,0,Yes,0,1,0,$0 
461817641,0,30-May-47,52,0,11,,No,$0 ,No,M,PhD,Manager,Highly Urban/ Urban,35,Commercial,"$23,320 ",9,Panel Truck,$0 ,0,No,3,8,0,$0 
375517116,0,20-Jul-62,37,0,13,"$69,083 ",No,,No,F,Bachelors,Blue Collar,Highly Rural/ Rural,39,Commercial,"$27,200 ",1,Minivan,$0 ,0,No,2,14,0,$0 
63843182,0,30-Sep-56,43,0,6,"$63,107 ",No,"$166,342 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,22,Commercial,"$17,630 ",6,Minivan,$0 ,0,No,0,10,0,$0 
288286661,0,30-Sep-48,51,0,8,"$74,003 ",No,"$249,395 ",Yes,M,High School,Blue Collar,Highly Rural/ Rural,29,Commercial,"$31,780 ",1,Panel Truck,$0 ,0,No,0,10,0,$0 
635842470,2,10-Apr-56,43,2,14,"$71,964 ",No,"$225,292 ",Yes,F,High School,Home Maker,Highly Rural/ Rural,57,Private,"$21,680 ",4,SUV,$0 ,0,No,5,1,0,$0 
287934841,0,4-Jun-57,42,0,12,"$52,792 ",No,"$213,473 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,29,Commercial,"$10,980 ",1,Pickup,$0 ,0,No,0,8,1,"$3,865 "
416168600,0,2-Apr-61,38,3,15,"$137,897 ",No,"$335,993 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,21,Commercial,"$19,090 ",7,Pickup,"$38,774 ",2,Yes,8,12,1,"$5,603 "
991956875,0,27-Apr-44,55,0,16,"$27,656 ",No,,Yes,F,High School,Home Maker,Highly Urban/ Urban,33,Private,"$15,540 ",1,SUV,$0 ,0,No,0,9,0,$0 
836267708,0,14-Feb-47,52,0,7,"$132,280 ",No,"$388,651 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,33,Private,"$27,590 ",4,Sports Car,$0 ,0,No,0,14,1,"$6,597 "
583108351,0,24-Apr-66,33,4,14,"$30,504 ",Yes,$0 ,No,M,<High School,Clerical,Highly Urban/ Urban,33,Private,"$7,850 ",6,Pickup,$0 ,0,No,0,,1,"$5,970 "
40203197,0,9-Sep-51,48,0,12,"$128,974 ",No,"$315,897 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,54,Private,"$28,690 ",11,Pickup,$0 ,0,No,4,,0,$0 
68066769,2,27-May-58,41,2,11,"$110,358 ",No,"$327,232 ",Yes,M,Bachelors,Professional,Highly Urban/ Urban,13,Commercial,"$26,630 ",10,Panel Truck,"$2,521 ",3,No,3,,0,$0 
7626401,0,20-Jul-51,48,0,11,,No,$0 ,No,F,<High School,Clerical,Highly Urban/ Urban,34,Private,"$11,890 ",1,Sports Car,$0 ,0,No,0,1,0,$0 
193813759,3,4-May-44,55,0,7,"$152,439 ",No,"$413,325 ",Yes,F,PhD,Doctor,Highly Urban/ Urban,54,Private,"$20,000 ",1,Minivan,$0 ,0,No,0,13,0,$0 
103108106,0,24-Feb-50,49,0,14,"$96,143 ",No,"$275,140 ",Yes,M,Bachelors,Blue Collar,Highly Rural/ Rural,40,Commercial,"$16,010 ",6,Minivan,$0 ,0,No,1,12,0,$0 
856351528,0,27-May-74,25,1,12,"$17,352 ",Yes,"$112,808 ",No,F,<High School,Blue Collar,Highly Urban/ Urban,9,Private,"$9,250 ",14,SUV,$0 ,0,No,0,6,1,"$1,133 "
150885693,1,30-Jun-56,43,3,11,"$17,225 ",No,,Yes,M,<High School,Clerical,Highly Urban/ Urban,41,Private,"$20,700 ",1,Van,$0 ,0,No,0,1,0,$0 
91317111,0,12-Jun-54,45,2,16,"$39,327 ",No,"$179,607 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,27,Commercial,"$15,940 ",4,Minivan,"$17,963 ",1,Yes,0,1,1,"$2,960 "
352709005,0,28-Oct-42,57,0,11,"$173,426 ",No,"$401,463 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,19,Private,"$18,840 ",3,Minivan,$0 ,0,No,1,8,0,$0 
148542842,0,19-Mar-59,40,0,12,"$108,059 ",No,$0 ,No,M,Bachelors,Professional,Highly Urban/ Urban,29,Commercial,"$22,070 ",4,Van,$0 ,0,No,2,11,1,"$3,997 "
386925271,0,26-Nov-45,53,0,11,"$58,691 ",No,"$255,524 ",No,F,Masters,Lawyer,Highly Urban/ Urban,5,Private,"$12,670 ",6,Minivan,"$1,208 ",1,No,3,15,1,"$4,521 "
289041210,0,27-Oct-49,50,0,9,"$78,083 ",No,$0 ,No,M,Masters,,Highly Urban/ Urban,32,Commercial,"$19,310 ",4,Van,"$27,959 ",1,No,0,1,1,"$4,805 "
547430526,0,15-Jan-58,41,3,15,"$66,059 ",Yes,"$220,811 ",No,M,Bachelors,Blue Collar,Highly Urban/ Urban,29,Private,"$12,420 ",4,Minivan,$0 ,0,No,3,10,0,$0 
779144962,0,16-Feb-48,51,0,10,"$45,086 ",No,"$201,195 ",Yes,M,Bachelors,Clerical,Highly Urban/ Urban,39,Private,"$11,110 ",1,Pickup,$0 ,0,No,0,14,0,$0 
372736026,1,8-Jun-63,36,2,15,"$67,775 ",Yes,,No,F,Masters,Manager,Highly Urban/ Urban,34,Private,"$13,820 ",1,SUV,$0 ,0,No,0,8,0,$0 
794649863,1,2-Jul-63,36,2,16,"$40,983 ",No,"$142,139 ",Yes,F,<High School,Blue Collar,Highly Urban/ Urban,5,Private,"$33,960 ",4,Sports Car,"$1,200 ",2,No,7,1,1,$316 
864505372,0,20-Jan-44,55,0,13,"$55,532 ",No,"$198,229 ",Yes,M,High School,Professional,Highly Urban/ Urban,26,Commercial,"$24,010 ",4,Panel Truck,"$7,903 ",2,No,1,1,0,$0 
471820211,0,13-Dec-57,41,0,13,"$125,603 ",No,"$280,181 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,22,Private,"$18,160 ",4,SUV,$0 ,0,No,0,17,0,$0 
80928323,0,4-Oct-44,55,0,1,"$55,352 ",No,$0 ,No,M,Masters,Lawyer,Highly Urban/ Urban,41,Private,"$7,030 ",1,Pickup,"$7,373 ",4,No,4,13,0,$0 
642497439,0,25-Mar-68,31,1,0,$0 ,No,$0 ,Yes,M,<High School,Student,Highly Urban/ Urban,18,Private,"$4,600 ",9,Pickup,"$6,542 ",1,No,3,1,0,$0 
173377251,2,28-Feb-54,45,3,0,$0 ,No,$0 ,Yes,F,Bachelors,Student,Highly Rural/ Rural,58,Private,"$11,880 ",10,SUV,$0 ,0,No,0,9,0,$0 
639901617,0,14-Apr-51,48,1,13,"$57,973 ",Yes,"$231,145 ",No,M,Masters,Professional,Highly Urban/ Urban,26,Commercial,"$12,100 ",8,Pickup,"$1,402 ",3,No,6,15,0,$0 
802236621,0,3-Nov-53,46,0,8,"$75,614 ",No,"$188,804 ",Yes,M,Masters,Manager,Highly Urban/ Urban,35,Private,"$13,660 ",4,Minivan,$0 ,0,No,3,14,1,"$3,858 "
414716379,0,6-Oct-47,52,0,15,"$55,766 ",No,"$239,175 ",Yes,M,Bachelors,Blue Collar,Highly Urban/ Urban,18,Commercial,"$23,900 ",6,Panel Truck,"$5,946 ",1,No,2,1,0,$0 
556233658,1,19-Nov-56,42,1,13,"$40,256 ",No,"$162,915 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,36,Private,"$18,940 ",1,SUV,$0 ,0,No,0,,0,$0 
768282217,0,14-Apr-42,57,0,11,"$43,956 ",No,"$143,523 ",Yes,M,<High School,Blue Collar,Highly Rural/ Rural,40,Private,"$11,600 ",1,Pickup,$0 ,0,No,1,1,0,$0 
16186854,0,12-Nov-34,65,0,14,,No,"$231,739 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,45,Private,"$13,350 ",10,Sports Car,"$35,530 ",3,Yes,5,9,1,"$5,257 "
32831884,0,13-Jul-54,45,0,9,"$39,089 ",No,"$206,898 ",Yes,M,High School,Clerical,Highly Urban/ Urban,35,Private,"$12,730 ",6,Minivan,"$1,332 ",2,No,2,6,0,$0 
724661801,0,21-May-41,58,0,15,"$58,139 ",No,"$229,625 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,48,Private,"$30,260 ",1,Minivan,$0 ,0,Yes,3,13,0,$0 
166585759,0,18-Dec-60,38,0,10,"$37,769 ",No,$0 ,No,F,<High School,Clerical,Highly Urban/ Urban,24,Private,"$15,070 ",10,SUV,"$2,820 ",3,No,7,5,0,$0 
514500892,0,4-Apr-56,43,2,12,,No,"$227,476 ",Yes,M,Bachelors,Blue Collar,Highly Urban/ Urban,46,Commercial,"$19,610 ",7,Van,"$4,704 ",3,No,1,11,1,"$5,625 "
99841097,0,2-Dec-53,45,0,4,,No,$0 ,No,M,High School,Professional,Highly Urban/ Urban,42,Private,"$13,830 ",4,Minivan,"$6,556 ",3,No,0,1,1,"$3,321 "
40909627,0,14-Mar-61,38,0,10,"$17,028 ",No,"$100,123 ",No,M,<High School,Clerical,Highly Rural/ Rural,35,Commercial,"$5,300 ",6,Pickup,$0 ,0,No,0,7,0,$0 
908596775,0,3-Oct-49,50,0,0,$0 ,No,"$90,068 ",No,F,Bachelors,Home Maker,Highly Rural/ Rural,50,Private,"$10,250 ",6,SUV,$0 ,0,No,0,7,0,$0 
753621305,1,30-Sep-60,39,1,14,,No,"$178,545 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,40,Commercial,"$12,370 ",1,SUV,"$4,526 ",1,No,2,8,0,$0 
236005895,0,23-Jul-48,51,0,13,"$46,570 ",No,$0 ,No,F,Masters,Lawyer,Highly Urban/ Urban,59,Private,"$35,990 ",10,Minivan,$0 ,0,No,0,17,1,"$1,465 "
134311337,0,8-Dec-62,36,0,12,"$32,278 ",No,"$156,388 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,30,Private,"$5,300 ",4,SUV,$0 ,0,No,0,8,0,$0 
669242372,1,20-Nov-52,46,0,12,"$133,300 ",No,"$379,537 ",Yes,M,Masters,Manager,Highly Urban/ Urban,37,Private,"$16,840 ",1,Van,$0 ,0,No,0,18,0,$0 
471252817,0,10-Oct-63,36,0,11,,No,"$272,512 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,16,Private,"$15,250 ",6,Minivan,$0 ,0,No,0,16,0,$0 
960028014,0,7-Oct-70,29,4,13,"$62,151 ",No,"$193,997 ",Yes,F,PhD,,Highly Urban/ Urban,50,Private,"$10,620 ",10,Minivan,$0 ,0,No,0,12,0,$0 
247147250,0,25-Oct-73,26,1,0,$0 ,No,$0 ,Yes,F,<High School,Student,Highly Urban/ Urban,34,Private,"$4,100 ",1,SUV,"$5,262 ",3,No,2,7,0,$0 
850085480,0,1-Nov-55,44,1,11,"$102,379 ",No,"$328,971 ",Yes,M,Masters,,Highly Urban/ Urban,46,Commercial,"$24,510 ",10,Panel Truck,$0 ,0,No,0,17,0,$0 
524292553,0,10-Nov-47,52,0,14,"$29,264 ",No,$0 ,No,M,PhD,Doctor,Highly Urban/ Urban,19,Private,"$1,500 ",6,Minivan,$0 ,0,No,2,20,0,$0 
424365437,0,17-Nov-65,34,0,10,"$53,914 ",No,"$209,691 ",No,M,High School,Clerical,Highly Urban/ Urban,22,Commercial,"$27,620 ",1,Panel Truck,$0 ,0,No,0,6,1,"$2,199 "
943460621,0,30-Oct-46,53,0,12,"$72,537 ",No,$0 ,No,M,Bachelors,Blue Collar,Highly Urban/ Urban,78,Commercial,"$6,800 ",1,Pickup,$0 ,0,No,0,1,0,$0 
864565484,0,26-Nov-70,28,2,14,"$59,889 ",No,"$193,646 ",Yes,F,Masters,,Highly Urban/ Urban,45,Private,"$11,100 ",6,SUV,"$5,867 ",2,No,8,14,0,$0 
196544770,0,9-May-43,56,0,14,,No,$0 ,No,F,<High School,Clerical,Highly Urban/ Urban,25,Private,"$6,830 ",4,SUV,$0 ,0,No,0,5,0,$0 
796253098,0,24-Mar-42,57,0,13,"$113,903 ",No,"$322,692 ",Yes,F,Masters,Lawyer,Highly Rural/ Rural,51,Private,"$22,030 ",3,Minivan,$0 ,0,No,4,20,0,$0 
336934366,0,27-Nov-71,27,4,0,$0 ,No,$0 ,Yes,M,High School,Student,Highly Urban/ Urban,45,Commercial,"$4,400 ",7,Minivan,$0 ,0,Yes,1,1,1,"$3,172 "
684601927,0,25-Jan-59,40,0,9,"$59,645 ",No,"$200,891 ",No,M,Bachelors,Manager,Highly Urban/ Urban,24,Private,"$20,410 ",6,Minivan,"$27,758 ",3,No,2,12,0,$0 
139804429,1,1-Sep-44,55,0,15,"$41,643 ",No,"$237,816 ",Yes,F,Masters,Manager,Highly Urban/ Urban,45,Private,"$1,500 ",10,SUV,"$6,715 ",4,No,0,15,0,$0 
464590515,0,21-Jun-56,43,0,10,"$21,814 ",No,"$139,978 ",Yes,F,<High School,Blue Collar,Highly Rural/ Rural,46,Commercial,"$16,390 ",4,Minivan,$0 ,0,No,0,6,0,$0 
91902244,0,1-Apr-52,47,0,,"$167,760 ",No,$0 ,No,M,PhD,,Highly Urban/ Urban,23,Commercial,"$22,980 ",1,Panel Truck,$0 ,0,No,0,17,0,$0 
380764472,0,9-Jun-59,40,0,11,"$60,445 ",No,"$207,455 ",Yes,F,High School,Manager,Highly Urban/ Urban,30,Private,"$11,540 ",15,Minivan,"$1,372 ",2,No,5,1,0,$0 
852315084,0,17-Mar-55,44,0,11,"$178,864 ",No,"$428,679 ",No,F,Masters,Lawyer,Highly Urban/ Urban,43,Private,"$5,900 ",6,SUV,$0 ,0,No,0,15,0,$0 
507365681,1,28-May-59,40,2,16,"$36,886 ",No,"$169,625 ",Yes,F,High School,Clerical,Highly Rural/ Rural,47,Private,"$13,130 ",11,Sports Car,$0 ,0,No,2,9,0,$0 
922780757,0,29-Apr-61,38,2,14,"$54,064 ",No,"$201,418 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,7,Private,"$5,300 ",6,Sports Car,"$2,307 ",2,No,3,7,0,$0 
792036483,0,27-Aug-64,35,1,12,"$33,621 ",No,"$173,611 ",Yes,F,High School,Clerical,Highly Rural/ Rural,52,Private,"$20,890 ",11,Minivan,$0 ,0,No,0,6,0,$0 
335071025,1,30-Dec-54,44,1,7,"$7,113 ",No,$0 ,Yes,F,<High School,Student,Highly Urban/ Urban,28,Private,"$9,850 ",10,SUV,$0 ,0,Yes,0,5,0,$0 
68419810,0,21-Nov-49,49,0,13,"$116,497 ",No,"$283,565 ",Yes,M,Bachelors,Professional,Highly Urban/ Urban,10,Commercial,"$28,870 ",4,Panel Truck,"$30,791 ",1,Yes,2,5,0,$0 
485786296,0,23-Feb-44,55,0,15,"$100,308 ",No,"$321,843 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,36,Private,"$13,430 ",1,Minivan,$0 ,0,Yes,0,14,0,$0 
405037020,0,3-Dec-68,30,4,12,"$58,248 ",Yes,$0 ,No,M,PhD,,Highly Urban/ Urban,25,Private,"$21,760 ",7,Minivan,"$9,533 ",1,Yes,4,17,1,"$4,206 "
420164981,0,26-Oct-59,40,2,,"$47,486 ",No,"$165,374 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,74,Private,"$21,300 ",6,SUV,$0 ,0,No,1,10,0,$0 
51716203,0,3-Jul-69,30,1,11,"$77,170 ",No,"$250,064 ",Yes,F,Masters,,Highly Urban/ Urban,39,Private,"$9,220 ",4,SUV,"$1,243 ",1,No,1,16,0,$0 
778825542,0,11-Oct-43,56,0,13,"$42,176 ",No,$0 ,Yes,M,High School,Student,Highly Rural/ Rural,38,Commercial,"$9,360 ",1,Pickup,$0 ,0,No,0,5,0,$0 
160351163,0,28-Feb-64,35,2,16,"$26,127 ",No,"$150,058 ",Yes,F,High School,Clerical,Highly Urban/ Urban,42,Private,"$23,690 ",1,Minivan,"$9,633 ",3,No,8,1,1,"$1,069 "
116936487,0,16-Mar-57,42,0,2,"$34,072 ",No,"$160,862 ",Yes,M,<High School,Clerical,Highly Urban/ Urban,38,Commercial,"$27,420 ",13,Panel Truck,"$32,610 ",1,No,0,6,0,$0 
431540609,1,4-Oct-56,43,2,13,"$35,193 ",No,"$172,258 ",Yes,F,High School,Blue Collar,Highly Rural/ Rural,31,Commercial,"$12,820 ",14,SUV,$0 ,0,No,0,1,0,$0 
420584212,0,24-Feb-53,46,0,11,"$43,651 ",No,"$128,478 ",Yes,F,High School,Clerical,Highly Urban/ Urban,25,Private,"$15,250 ",4,SUV,"$6,391 ",3,No,4,1,1,"$8,331 "
289346694,0,12-Dec-40,58,0,0,$0 ,No,$0 ,Yes,F,High School,Student,Highly Urban/ Urban,9,Commercial,"$7,300 ",1,SUV,$0 ,0,Yes,4,1,1,"$5,141 "
130158352,1,5-Feb-58,41,2,13,"$58,963 ",No,"$214,655 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,64,Private,"$18,780 ",13,Van,$0 ,0,No,0,11,0,$0 
518032759,0,29-Oct-60,39,0,13,"$134,460 ",No,$0 ,No,F,PhD,Manager,Highly Urban/ Urban,33,Private,"$7,350 ",1,SUV,"$1,650 ",2,No,4,17,0,$0 
693046723,0,9-Mar-45,54,0,11,"$108,317 ",No,"$325,936 ",No,M,Bachelors,Professional,Highly Urban/ Urban,26,Commercial,"$25,190 ",4,Panel Truck,"$3,110 ",2,No,2,13,0,$0 
979385364,0,17-Mar-69,30,3,13,"$69,512 ",No,"$187,162 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,43,Commercial,"$13,330 ",1,SUV,$0 ,0,No,2,9,1,"$4,711 "
923686718,0,21-Apr-57,42,0,12,"$138,219 ",No,"$327,627 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,48,Private,"$5,700 ",1,SUV,$0 ,0,No,0,14,0,$0 
37477931,0,7-Jan-58,41,1,11,"$34,024 ",Yes,"$153,936 ",No,F,<High School,Clerical,Highly Urban/ Urban,16,Private,"$18,870 ",4,SUV,"$5,386 ",1,No,0,4,0,$0 
268198790,0,11-Sep-62,37,0,8,"$60,121 ",No,"$151,782 ",No,F,PhD,Doctor,Highly Urban/ Urban,43,Private,"$11,210 ",4,SUV,"$4,233 ",2,No,4,11,0,$0 
347970641,0,27-Jan-52,47,0,12,"$108,892 ",No,"$306,026 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,21,Private,"$25,860 ",9,SUV,$0 ,0,No,1,1,0,$0 
548662258,0,4-Jul-49,50,0,10,"$94,403 ",No,"$270,997 ",No,M,Bachelors,Manager,Highly Urban/ Urban,33,Commercial,"$29,750 ",6,Panel Truck,$0 ,0,No,0,8,0,$0 
67355622,0,8-Sep-58,41,0,12,"$59,567 ",No,"$224,649 ",Yes,F,Bachelors,Home Maker,Highly Urban/ Urban,27,Private,"$18,870 ",6,Minivan,$0 ,0,No,0,,0,$0 
723051889,0,28-Jul-60,39,0,10,"$35,558 ",No,"$154,532 ",No,M,High School,Blue Collar,Highly Rural/ Rural,60,Commercial,"$8,960 ",1,Minivan,$0 ,0,No,0,,0,$0 
692655858,0,8-Dec-48,50,0,12,"$41,799 ",No,$0 ,No,F,Masters,Professional,Highly Urban/ Urban,20,Private,"$17,270 ",13,Sports Car,$0 ,0,No,0,14,0,$0 
49643122,1,15-Apr-58,41,2,14,"$44,679 ",No,,Yes,F,High School,Blue Collar,Highly Urban/ Urban,80,Private,"$7,420 ",10,SUV,$0 ,0,No,2,6,0,$0 
292519290,3,21-Aug-61,38,3,14,"$60,854 ",No,,Yes,M,Masters,,Highly Urban/ Urban,27,Commercial,"$29,170 ",6,Panel Truck,$0 ,0,No,4,,1,"$4,541 "
212687745,1,30-Dec-53,45,1,,"$63,952 ",No,"$196,368 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,50,Private,"$14,620 ",1,SUV,"$3,799 ",2,No,0,13,0,$0 
228390035,0,26-Sep-53,46,0,9,"$28,125 ",No,$0 ,No,F,High School,Student,Highly Urban/ Urban,51,Commercial,"$8,410 ",1,SUV,$0 ,0,No,2,1,0,$0 
268985802,0,30-Aug-58,41,0,,$0 ,No,"$78,794 ",No,F,Bachelors,Home Maker,Highly Urban/ Urban,43,Private,"$12,450 ",15,SUV,$0 ,0,No,1,11,1,"$5,101 "
119301768,0,9-Oct-75,24,0,8,"$40,245 ",No,"$98,218 ",Yes,F,High School,Clerical,Highly Urban/ Urban,34,Private,"$7,920 ",7,Sports Car,"$1,836 ",1,No,9,8,1,"$1,479 "
954222851,0,19-Mar-61,38,0,,"$69,530 ",No,"$224,447 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,44,Commercial,"$5,200 ",1,Pickup,"$48,188 ",3,Yes,4,7,1,"$5,015 "
774125255,0,21-Jan-65,34,3,14,"$54,208 ",No,"$194,465 ",Yes,M,Bachelors,Professional,Highly Urban/ Urban,49,Private,"$17,200 ",1,Van,$0 ,0,No,4,1,1,"$1,682 "
914469084,1,30-Jan-58,41,2,14,"$45,298 ",No,"$189,778 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,5,Commercial,"$16,000 ",1,Minivan,"$8,584 ",2,No,0,1,1,"$4,111 "
179770748,0,15-Nov-58,41,0,12,"$105,494 ",No,"$282,125 ",Yes,M,Bachelors,Blue Collar,Highly Rural/ Rural,35,Commercial,"$12,050 ",4,Pickup,$0 ,0,No,1,9,0,$0 
864895341,0,13-Oct-56,43,0,10,"$57,018 ",No,"$233,968 ",Yes,F,Bachelors,Blue Collar,Highly Rural/ Rural,72,Commercial,"$13,540 ",3,SUV,$0 ,0,No,2,14,0,$0 
517219786,0,6-Jan-69,30,2,8,"$17,532 ",Yes,,No,M,High School,Clerical,Highly Rural/ Rural,53,Commercial,"$6,250 ",1,Pickup,$0 ,0,Yes,0,1,0,$0 
115686938,0,21-May-54,45,1,12,"$37,675 ",Yes,"$148,826 ",No,F,High School,Clerical,Highly Urban/ Urban,47,Private,"$5,270 ",1,Sports Car,"$3,978 ",4,No,3,7,0,$0 
975028765,0,2-May-61,38,0,9,"$39,547 ",No,"$129,938 ",Yes,F,Bachelors,Clerical,Highly Urban/ Urban,43,Private,"$27,940 ",3,Sports Car,$0 ,0,Yes,0,,0,$0 
981652948,0,21-Mar-61,38,0,12,,No,"$354,624 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,33,Private,"$20,850 ",1,Sports Car,"$7,733 ",3,No,0,,0,$0 
200094073,2,2-Feb-57,42,3,12,"$69,134 ",Yes,"$223,170 ",No,M,Bachelors,Blue Collar,Highly Rural/ Rural,33,Commercial,"$23,730 ",5,Panel Truck,$0 ,0,No,0,,0,$0 
570844119,0,3-Oct-49,50,0,13,"$46,169 ",No,$0 ,No,M,High School,Professional,Highly Urban/ Urban,52,Private,"$6,600 ",11,Pickup,$0 ,0,No,0,1,0,$0 
704086674,0,13-May-58,41,0,11,"$47,632 ",No,"$195,979 ",Yes,F,High School,Manager,Highly Urban/ Urban,51,Private,"$10,830 ",1,SUV,"$5,241 ",4,No,0,1,0,$0 
837122700,0,7-Oct-55,44,0,10,"$46,092 ",No,$0 ,No,M,Bachelors,Manager,Highly Urban/ Urban,32,Private,"$26,300 ",1,Minivan,"$11,743 ",2,No,6,9,0,$0 
270350065,0,12-Nov-45,54,0,0,$0 ,No,$0 ,Yes,F,Bachelors,Student,Highly Rural/ Rural,49,Commercial,"$6,900 ",14,SUV,$0 ,0,No,0,13,1,"$2,664 "
476971222,0,11-Aug-41,58,0,,$0 ,No,$0 ,Yes,M,High School,Student,Highly Urban/ Urban,9,Private,"$7,300 ",1,Minivan,$0 ,0,Yes,0,8,1,"$4,383 "
860336457,1,22-Aug-59,40,2,16,"$84,594 ",No,"$263,300 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,26,Private,"$13,960 ",1,Minivan,$0 ,0,No,0,19,0,$0 
1514697,0,21-Nov-53,45,0,9,"$55,272 ",No,"$212,774 ",Yes,M,<High School,Clerical,Highly Rural/ Rural,19,Private,"$13,860 ",4,Minivan,$0 ,0,No,2,1,0,$0 
663154691,0,21-Aug-71,28,2,15,"$40,061 ",No,"$134,035 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,39,Commercial,"$8,310 ",7,SUV,"$5,084 ",1,No,2,1,0,$0 
562071451,0,21-Aug-57,42,1,14,"$70,404 ",Yes,$0 ,No,M,High School,Clerical,Highly Urban/ Urban,40,Private,"$21,530 ",10,Minivan,"$28,889 ",2,Yes,4,8,0,$0 
498721403,0,17-Apr-49,50,0,11,"$22,470 ",No,$0 ,No,F,<High School,Student,Highly Urban/ Urban,32,Private,"$13,810 ",1,SUV,"$5,558 ",2,No,9,5,1,"$6,990 "
161360224,0,8-Nov-48,51,0,6,"$50,049 ",No,$0 ,No,M,High School,Blue Collar,Highly Urban/ Urban,49,Commercial,"$12,820 ",6,Minivan,$0 ,0,Yes,0,1,1,"$7,055 "
61482162,1,23-Jun-58,41,3,17,"$70,870 ",No,"$218,586 ",Yes,M,High School,Professional,Highly Urban/ Urban,46,Private,"$17,810 ",13,Van,$0 ,0,No,1,1,0,$0 
854212281,0,22-Feb-67,32,1,13,"$57,583 ",No,"$213,828 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,36,Commercial,"$15,950 ",4,SUV,"$4,365 ",3,No,1,9,1,"$1,102 "
511966190,0,17-Jan-68,31,1,11,"$58,391 ",No,"$187,063 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,34,Commercial,"$20,400 ",1,Van,"$1,829 ",1,No,0,8,0,$0 
930884352,0,21-Nov-38,60,0,14,"$64,076 ",No,,Yes,M,Bachelors,Blue Collar,Highly Urban/ Urban,58,Commercial,"$13,910 ",7,Minivan,"$1,773 ",3,No,6,,0,$0 
105310315,0,21-Jun-47,52,0,13,"$40,833 ",No,"$159,144 ",Yes,M,<High School,Blue Collar,Highly Rural/ Rural,66,Commercial,"$10,780 ",4,Pickup,$0 ,0,No,0,4,0,$0 
699397070,0,24-Aug-61,38,0,9,"$97,801 ",No,"$276,815 ",No,F,Masters,Manager,Highly Urban/ Urban,17,Private,"$27,630 ",3,Minivan,$0 ,0,No,1,17,0,$0 
