SK_ID_CURR,CODE_GENDER,DAYS_BIRTH,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,OCCUPATION_TYPE,ORGANIZATION_TYPE,AMT_INCOME_TOTAL,CNT_FAM_MEMBERS,CNT_CHILDREN
212237,F,-13012,Higher education,Married,-1502,High skill tech staff,Business Entity Type 2,171000.0,3.0,1
212253,F,-19591,Higher education,Single / not married,-414,High skill tech staff,Government,135000.0,1.0,0
212309,F,-24496,Secondary / secondary special,Married,-5364,,Bank,81000.0,2.0,0
212323,M,-17451,Secondary / secondary special,Married,-597,Managers,Trade: type 7,450000.0,5.0,3
212325,M,-18442,Secondary / secondary special,Married,-11664,Laborers,Business Entity Type 2,180000.0,3.0,1
212330,F,-17559,Secondary / secondary special,Single / not married,-3458,Security staff,Business Entity Type 2,337500.0,1.0,0
212341,M,-9760,Higher education,Married,-960,Managers,School,135000.0,2.0,0
212349,F,-15951,Secondary / secondary special,Married,-504,Sales staff,Self-employed,45000.0,3.0,1
212364,F,-19716,Secondary / secondary special,Single / not married,-2798,Laborers,Industry: type 11,135000.0,1.0,0
212388,F,-15019,Secondary / secondary special,Married,-1898,Waiters/barmen staff,Business Entity Type 3,90000.0,2.0,0
212394,F,-15129,Secondary / secondary special,Civil marriage,-132,Medicine staff,Medicine,135000.0,4.0,2
212402,M,-14339,Higher education,Married,-1362,Managers,Industry: type 1,212400.0,3.0,1
212423,F,-15138,Higher education,Married,-407,,Business Entity Type 3,135000.0,3.0,1
212426,F,-14604,Secondary / secondary special,Single / not married,-264,Laborers,Industry: type 11,157500.0,2.0,1
212445,F,-10023,Higher education,Separated,-360,,Industry: type 9,180000.0,1.0,0
212485,F,-8341,Secondary / secondary special,Civil marriage,-927,Sales staff,Trade: type 2,144000.0,2.0,0
212487,F,-15039,Secondary / secondary special,Separated,-2742,Private service staff,Self-employed,270000.0,1.0,0
212518,M,-16118,Secondary / secondary special,Single / not married,-2223,,Transport: type 3,225000.0,1.0,0
212541,M,-12578,Secondary / secondary special,Single / not married,-603,Drivers,Business Entity Type 3,450000.0,1.0,0
212552,M,-23277,Secondary / secondary special,Married,365243,,XNA,292500.0,2.0,0
212558,M,-12303,Secondary / secondary special,Married,-324,Laborers,Military,342000.0,4.0,2
212559,M,-9619,Secondary / secondary special,Married,-547,Core staff,Business Entity Type 1,202500.0,3.0,1
212569,F,-20072,Secondary / secondary special,Married,-9697,Laborers,Business Entity Type 3,45000.0,2.0,0
212575,F,-13961,Higher education,Single / not married,-7151,Private service staff,Business Entity Type 3,202500.0,2.0,1
212579,M,-16863,Secondary / secondary special,Married,-2994,Drivers,Restaurant,450000.0,5.0,3
212593,M,-15194,Higher education,Single / not married,-447,Managers,Construction,450000.0,3.0,2
212598,M,-22607,Higher education,Married,365243,,XNA,292500.0,2.0,0
212615,F,-15990,Secondary / secondary special,Married,-3676,,Emergency,67500.0,2.0,0
212617,F,-18949,Incomplete higher,Married,-1242,Security staff,Security,180000.0,2.0,0
212628,F,-14957,Higher education,Married,-5959,Core staff,School,180000.0,2.0,0
212646,M,-22815,Secondary / secondary special,Single / not married,-155,Cleaning staff,Other,90000.0,1.0,0
212692,M,-12754,Secondary / secondary special,Married,-664,,Military,72000.0,2.0,0
212714,F,-15749,Higher education,Single / not married,-1795,,Business Entity Type 3,112500.0,1.0,0
212726,F,-16830,Secondary / secondary special,Married,-2507,,School,360000.0,2.0,0
212732,F,-11143,Secondary / secondary special,Single / not married,-512,Managers,Business Entity Type 3,90000.0,2.0,1
212764,M,-12915,Secondary / secondary special,Married,-574,Sales staff,Trade: type 7,450000.0,2.0,0
212772,M,-21289,Secondary / secondary special,Married,-372,,Business Entity Type 3,360000.0,2.0,0
212794,F,-19616,Secondary / secondary special,Married,-11419,Accountants,Government,126000.0,2.0,0
212796,F,-16287,Secondary / secondary special,Married,-3225,Sales staff,Self-employed,153000.0,3.0,1
212814,M,-9857,Incomplete higher,Married,-2137,High skill tech staff,Business Entity Type 2,225000.0,4.0,2
212822,F,-16130,Secondary / secondary special,Married,-2090,Cooking staff,School,112500.0,2.0,0
212864,F,-19504,Higher education,Single / not married,-1460,Managers,Kindergarten,157500.0,1.0,0
212883,F,-9550,Incomplete higher,Single / not married,-586,High skill tech staff,Self-employed,157500.0,1.0,0
212890,F,-10633,Secondary / secondary special,Married,-1865,Sales staff,Business Entity Type 3,112500.0,3.0,1
212893,M,-17004,Secondary / secondary special,Married,-2527,Drivers,Business Entity Type 3,337500.0,2.0,0
212905,F,-18952,Secondary / secondary special,Single / not married,-1452,Core staff,Kindergarten,171000.0,1.0,0
212909,M,-21878,Higher education,Married,-151,,Industry: type 7,180000.0,2.0,0
212914,F,-17050,Secondary / secondary special,Married,-4499,Core staff,Kindergarten,202500.0,2.0,0
212929,F,-15952,Secondary / secondary special,Separated,-8781,Core staff,Other,202500.0,2.0,1
212931,M,-22812,Secondary / secondary special,Married,365243,,XNA,112500.0,2.0,0
212944,M,-19110,Higher education,Married,-1867,High skill tech staff,Industry: type 1,153000.0,2.0,0
212955,F,-13787,Secondary / secondary special,Married,-4108,Laborers,Business Entity Type 2,90000.0,4.0,2
212973,F,-9978,Secondary / secondary special,Single / not married,-588,Realty agents,Self-employed,90000.0,2.0,1
212997,M,-10320,Higher education,Married,-2864,Laborers,Business Entity Type 3,157500.0,3.0,1
213016,M,-22606,Secondary / secondary special,Married,365243,,XNA,270000.0,2.0,0
213032,F,-13575,Secondary / secondary special,Married,-154,Laborers,Business Entity Type 3,90000.0,3.0,1
213035,F,-13071,Higher education,Single / not married,-252,,Business Entity Type 3,450000.0,1.0,0
213053,F,-24961,Lower secondary,Married,365243,,XNA,54000.0,2.0,0
213074,F,-21289,Secondary / secondary special,Widow,365243,,XNA,112500.0,1.0,0
213081,F,-19694,Higher education,Married,-2167,,Other,270000.0,3.0,1
213093,F,-9549,Secondary / secondary special,Single / not married,-863,Sales staff,Self-employed,90000.0,2.0,1
213103,F,-16586,Higher education,Married,-563,,Government,90000.0,3.0,1
213105,F,-15901,Secondary / secondary special,Civil marriage,-1786,Sales staff,Business Entity Type 3,270000.0,2.0,0
213110,F,-8128,Incomplete higher,Single / not married,-319,Waiters/barmen staff,Restaurant,126000.0,1.0,0
213115,F,-13018,Secondary / secondary special,Married,-6311,High skill tech staff,Transport: type 2,225000.0,2.0,0
213121,M,-18620,Secondary / secondary special,Single / not married,-651,Laborers,Business Entity Type 3,135000.0,1.0,0
213142,M,-10641,Secondary / secondary special,Married,-252,Laborers,Business Entity Type 3,270000.0,2.0,0
213161,M,-14981,Higher education,Married,365243,,XNA,135000.0,2.0,0
213164,M,-18861,Secondary / secondary special,Married,-1236,Drivers,Transport: type 3,112500.0,4.0,2
213165,F,-23858,Secondary / secondary special,Single / not married,365243,,XNA,85500.0,1.0,0
213173,F,-22977,Secondary / secondary special,Widow,365243,,XNA,112500.0,1.0,0
213192,M,-10837,Higher education,Single / not married,-4105,Laborers,Medicine,135000.0,1.0,0
213194,M,-20009,Higher education,Married,-7181,High skill tech staff,Business Entity Type 2,360000.0,2.0,0
213217,F,-13097,Secondary / secondary special,Married,-566,Laborers,Business Entity Type 3,256500.0,5.0,3
213267,F,-14286,Secondary / secondary special,Married,-1560,High skill tech staff,Self-employed,126000.0,3.0,1
213268,F,-8798,Higher education,Single / not married,-794,,Police,180000.0,1.0,0
213320,F,-22304,Higher education,Married,-14221,Core staff,University,157500.0,2.0,0
213327,F,-22532,Secondary / secondary special,Married,365243,,XNA,56250.0,2.0,0
213345,F,-21735,Secondary / secondary special,Married,-11039,Core staff,School,180000.0,2.0,0
213346,F,-9338,Higher education,Single / not married,-191,Sales staff,Business Entity Type 3,157500.0,1.0,0
213367,F,-19071,Secondary / secondary special,Married,-11065,Laborers,Self-employed,180000.0,2.0,0
213387,F,-17783,Secondary / secondary special,Civil marriage,-2442,Laborers,Business Entity Type 3,225000.0,2.0,0
213388,F,-14392,Higher education,Married,-1140,Accountants,Self-employed,112500.0,4.0,2
213391,M,-10847,Secondary / secondary special,Married,-1340,Sales staff,Self-employed,112500.0,3.0,1
213444,M,-14579,Higher education,Single / not married,-2313,Managers,Business Entity Type 3,225000.0,2.0,1
213496,F,-12608,Higher education,Married,-2772,Accountants,Self-employed,139500.0,2.0,0
213500,F,-23635,Secondary / secondary special,Married,365243,,XNA,49500.0,2.0,0
213513,M,-14882,Higher education,Married,-1740,,Other,180000.0,4.0,2
213525,M,-12813,Secondary / secondary special,Single / not married,-660,,Trade: type 7,67500.0,1.0,0
213533,F,-12878,Higher education,Married,-549,,Self-employed,202500.0,3.0,1
213586,F,-22509,Secondary / secondary special,Separated,365243,,XNA,67500.0,1.0,0
213606,F,-10257,Secondary / secondary special,Married,-148,,Business Entity Type 3,90000.0,2.0,0
213624,M,-10194,Secondary / secondary special,Single / not married,-987,Accountants,Business Entity Type 3,90000.0,1.0,0
213626,F,-16028,Secondary / secondary special,Married,-763,Sales staff,Self-employed,135000.0,2.0,0
213630,F,-22630,Secondary / secondary special,Married,365243,,XNA,112500.0,2.0,0
213631,M,-10464,Higher education,Single / not married,-1849,Security staff,Security,202500.0,1.0,0
213635,F,-13402,Secondary / secondary special,Married,-4363,,Business Entity Type 3,180000.0,3.0,1
213658,F,-10464,Higher education,Separated,-255,Core staff,Other,112500.0,2.0,1
213676,F,-10525,Secondary / secondary special,Single / not married,-2135,Sales staff,Business Entity Type 3,90000.0,2.0,1
213690,F,-22012,Higher education,Married,-472,Managers,Industry: type 7,225000.0,2.0,0
213750,F,-23871,Higher education,Single / not married,365243,,XNA,103500.0,1.0,0
213758,F,-16313,Secondary / secondary special,Married,-3063,Cleaning staff,Business Entity Type 3,135000.0,3.0,1
213781,F,-11560,Higher education,Married,-3289,Core staff,Government,202500.0,4.0,2
213796,F,-17270,Secondary / secondary special,Married,365243,,XNA,135000.0,2.0,0
213798,F,-12655,Secondary / secondary special,Married,-4680,Core staff,Business Entity Type 3,238500.0,2.0,0
213799,M,-13981,Secondary / secondary special,Married,-733,Laborers,Business Entity Type 3,90000.0,3.0,1
213801,M,-8560,Secondary / secondary special,Single / not married,-102,Low-skill Laborers,Transport: type 4,126000.0,1.0,0
213807,F,-24829,Lower secondary,Married,365243,,XNA,126000.0,2.0,0
213824,F,-17115,Secondary / secondary special,Married,-4309,Sales staff,Trade: type 7,180000.0,2.0,0
213837,M,-13195,Secondary / secondary special,Single / not married,-381,Laborers,Business Entity Type 3,202500.0,1.0,0
213840,F,-20740,Higher education,Married,365243,,XNA,31500.0,2.0,0
213912,F,-13145,Higher education,Married,-3184,,Government,112500.0,4.0,2
213923,F,-22297,Secondary / secondary special,Single / not married,365243,,XNA,78750.0,1.0,0
213931,F,-17489,Secondary / secondary special,Married,365243,,XNA,180000.0,2.0,0
213934,F,-18468,Secondary / secondary special,Married,-446,Medicine staff,Government,85500.0,2.0,0
213964,M,-15722,Secondary / secondary special,Married,-2486,Laborers,Self-employed,157500.0,2.0,0
213989,F,-12351,Higher education,Married,-1513,Managers,Other,225000.0,3.0,1
214000,F,-8390,Incomplete higher,Civil marriage,-927,Laborers,Industry: type 2,90000.0,3.0,1
214005,F,-19767,Secondary / secondary special,Single / not married,-1194,Managers,Business Entity Type 1,202500.0,1.0,0
214019,M,-21055,Higher education,Married,-2351,,Other,112500.0,2.0,0
214043,F,-23185,Lower secondary,Separated,365243,,XNA,67500.0,1.0,0
214050,F,-17120,Secondary / secondary special,Civil marriage,-4984,Laborers,Self-employed,90000.0,3.0,1
214052,F,-20218,Secondary / secondary special,Married,-2521,Laborers,Business Entity Type 3,112500.0,2.0,0
214076,F,-22050,Secondary / secondary special,Married,365243,,XNA,247500.0,2.0,0
214103,F,-12957,Incomplete higher,Civil marriage,-1295,Sales staff,Business Entity Type 3,157500.0,2.0,0
214109,F,-13587,Secondary / secondary special,Separated,-1645,Medicine staff,Medicine,202500.0,5.0,4
214110,M,-22248,Higher education,Married,365243,,XNA,360000.0,2.0,0
214112,M,-8429,Secondary / secondary special,Single / not married,-615,Laborers,Business Entity Type 3,180000.0,1.0,0
214129,F,-17020,Secondary / secondary special,Widow,365243,,XNA,229500.0,1.0,0
214130,F,-11275,Secondary / secondary special,Married,-1051,Sales staff,Self-employed,90000.0,2.0,0
214140,F,-21230,Higher education,Single / not married,365243,,XNA,193500.0,1.0,0
214143,F,-10564,Higher education,Married,-904,Realty agents,Self-employed,225000.0,4.0,2
214176,F,-11841,Incomplete higher,Married,-1106,Sales staff,Self-employed,144000.0,3.0,1
214193,F,-11221,Higher education,Married,-4244,Laborers,Transport: type 2,157500.0,4.0,2
214206,F,-17200,Secondary / secondary special,Married,-2919,Sales staff,Trade: type 7,157500.0,2.0,0
214212,F,-19948,Higher education,Married,-2172,Core staff,Postal,121500.0,3.0,1
214220,M,-20436,Secondary / secondary special,Married,-3129,Drivers,Industry: type 1,180000.0,2.0,0
214238,F,-16637,Secondary / secondary special,Married,-225,Sales staff,Business Entity Type 3,135000.0,2.0,0
214244,F,-17789,Secondary / secondary special,Married,-1073,,Business Entity Type 3,121500.0,2.0,0
214276,F,-16858,Secondary / secondary special,Civil marriage,-2625,Sales staff,Trade: type 7,180000.0,2.0,0
214279,F,-13745,Secondary / secondary special,Married,-1477,Laborers,Self-employed,202500.0,3.0,1
214284,M,-15411,Higher education,Married,-1477,Laborers,Transport: type 4,225000.0,4.0,2
214297,M,-12990,Secondary / secondary special,Married,-466,,Industry: type 11,90000.0,3.0,1
214385,F,-21008,Secondary / secondary special,Separated,365243,,XNA,180000.0,1.0,0
214398,M,-22923,Lower secondary,Married,365243,,XNA,112500.0,2.0,0
214412,M,-21670,Higher education,Married,-1234,Drivers,Business Entity Type 3,180000.0,2.0,0
214431,M,-21591,Higher education,Married,-3299,Managers,Construction,225000.0,3.0,1
214446,M,-16379,Secondary / secondary special,Married,-276,High skill tech staff,Government,270000.0,4.0,2
214448,F,-10462,Secondary / secondary special,Married,-971,Managers,Trade: type 3,157500.0,2.0,0
214466,M,-15750,Secondary / secondary special,Married,-118,Drivers,Business Entity Type 3,157500.0,2.0,0
214494,M,-13026,Secondary / secondary special,Married,-1046,Laborers,Transport: type 4,270000.0,4.0,2
214525,F,-9717,Incomplete higher,Civil marriage,-2602,Waiters/barmen staff,Business Entity Type 2,90000.0,2.0,0
214526,M,-16250,Secondary / secondary special,Married,-354,Laborers,Construction,135000.0,2.0,0
214538,F,-13273,Higher education,Separated,-1183,Managers,Trade: type 6,405000.0,1.0,0
214558,M,-20773,Higher education,Married,-2572,Managers,Telecom,135000.0,2.0,0
214572,M,-16598,Secondary / secondary special,Married,365243,,XNA,135000.0,2.0,0
214574,F,-22508,Secondary / secondary special,Married,-5457,Sales staff,Other,94500.0,2.0,0
214641,M,-20461,Secondary / secondary special,Married,365243,,XNA,144000.0,2.0,0
214648,M,-17385,Higher education,Married,-1327,Core staff,Agriculture,112500.0,2.0,0
214653,M,-17614,Secondary / secondary special,Married,-1426,Drivers,Construction,270000.0,2.0,0
214669,M,-14124,Secondary / secondary special,Married,-137,Drivers,Self-employed,315000.0,2.0,0
214672,M,-10616,Secondary / secondary special,Single / not married,-3729,Laborers,Transport: type 2,247500.0,1.0,0
214684,F,-22199,Higher education,Civil marriage,365243,,XNA,135000.0,2.0,0
214704,F,-8154,Secondary / secondary special,Married,-403,Managers,Trade: type 2,90000.0,3.0,1
214718,F,-16823,Secondary / secondary special,Civil marriage,-5651,Cooking staff,School,67500.0,2.0,0
214732,M,-16104,Secondary / secondary special,Married,-3375,Drivers,Business Entity Type 3,144000.0,2.0,0
214734,F,-22663,Secondary / secondary special,Separated,365243,,XNA,157500.0,1.0,0
214736,M,-18479,Secondary / secondary special,Married,-10596,Security staff,Military,157500.0,2.0,0
214759,M,-17159,Secondary / secondary special,Single / not married,-8765,,Other,225000.0,1.0,0
214773,F,-20400,Secondary / secondary special,Civil marriage,-8990,,School,49500.0,2.0,0
214785,F,-8186,Incomplete higher,Married,-1516,Cooking staff,Business Entity Type 3,117000.0,3.0,1
214796,F,-8059,Secondary / secondary special,Single / not married,-238,,Transport: type 4,202500.0,1.0,0
214865,F,-12684,Higher education,Single / not married,-400,,Business Entity Type 3,135000.0,2.0,1
214866,M,-21990,Secondary / secondary special,Civil marriage,365243,,XNA,112500.0,2.0,0
214896,F,-14593,Incomplete higher,Separated,-2940,Core staff,School,180000.0,2.0,1
214930,M,-18796,Higher education,Married,-1583,High skill tech staff,Self-employed,225000.0,3.0,1
